ID,CsquareCode,LOICZID,NLimit,Slimit,WLimit,ELimit,CenterLat,CenterLong,CellArea,OceanArea,PWater,ClimZoneCode,FAOAreaM,FAOAreaIn,CountryMain,CountrySecond,CountryThird,CountrySubMain,CountrySubSecond,CountrySubThird,EEZ,LME,LMEBorder,MEOW,OceanBasin,IslandsNo,Area0_20,Area20_40,Area40_60,Area60_80,Area80_100,AreaBelow100,ElevationMin,ElevationMax,ElevationMean,ElevationSD,DepthMin,DepthMax,DepthMean,DepthSD,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA
221560,7313:497:1,72806,39.5,39,-137.5,-137,39.25,-137.25,2393.69,2393.69,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2393.69,-9999,-9999,-9999,-9999,4884,5194,5012,60.23,15.8794012069702,1.13030004501343,33.0486907958984,34.6860084533691,2.56499997340143,0,254.618789672852,151.573989868164,1137,0,0,2393.698,-9999,0,0,0,NA
221561,7313:497:2,72805,39.5,39,-138,-137.5,39.25,-137.75,2393.69,2393.69,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2393.69,-9999,-9999,-9999,-9999,4788,5305,5095,83.93,15.8942489624023,1.12788903713226,33.0611343383789,34.6862411499023,2.6650000363588298,0,254.589202880859,152.079528808594,1179,0,0,2393.698,-9999,0,0,0,NA
221562,7313:497:3,72086,40,39.5,-137.5,-137,39.75,-137.25,2376.54,2376.54,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2376.54,-9999,-9999,-9999,-9999,4879,5525,5279,111.27,15.5761375427246,1.12120699882507,33.0013236999512,34.6860389709473,2.70699989050627,0,256.073699951172,153.292877197266,1129,0,0,2376.54,-9999,0,0,0,NA
221563,7313:497:4,72085,40,39.5,-138,-137.5,39.75,-137.75,2376.54,2376.54,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2376.54,-9999,-9999,-9999,-9999,4642,5384,5194,132.52,15.6021547317505,1.12197494506836,33.0185585021973,34.6860389709473,2.77799996547401,0,255.939270019531,153.159133911133,1171,0,0,2376.54,-9999,0,0,0,NA
221564,7313:498:1,72804,39.5,39,-138.5,-138,39.25,-138.25,2393.69,2393.69,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2393.69,-9999,-9999,-9999,-9999,5024,5323,5159,54.12,15.9109325408936,1.12666404247284,33.0766334533691,34.6864776611328,2.67300009727478,0,254.402954101563,152.330108642578,1222,0,0,2393.698,-9999,0,0,0,NA
221565,7313:498:2,72803,39.5,39,-139,-138.5,39.25,-138.75,2393.69,2393.69,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2393.69,-9999,-9999,-9999,-9999,4938,5362,5156,87.51,15.950216293335,1.12542498111725,33.0989875793457,34.6863212585449,2.63600004836917,0,254.160278320313,152.585144042969,1264,0,0,2393.698,-9999,0,0,0,NA
221566,7313:498:3,72084,40,39.5,-138.5,-138,39.75,-138.25,2376.54,2376.54,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2376.54,-9999,-9999,-9999,-9999,4510,5393,5083,207.5,15.6173734664917,1.10756301879883,33.0304679870605,34.6860389709473,2.78900004923344,0,255.802551269531,155.426345825195,1213,0,0,2376.54,-9999,0,0,0,NA
221567,7313:498:4,72083,40,39.5,-139,-138.5,39.75,-138.75,2376.54,2376.54,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2376.54,-9999,-9999,-9999,-9999,4553,5419,5079,206.35,15.6459445953369,1.12494504451752,33.0469245910645,34.6866111755371,2.78300000354648,0,255.659774780273,152.5888671875,1255,0,0,2376.54,-9999,0,0,0,NA
221568,7313:499:1,72802,39.5,39,-139.5,-139,39.25,-139.25,2393.69,2393.69,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2393.69,-9999,-9999,-9999,-9999,5126,5404,5246,50.68,15.9898920059204,1.12471199035645,33.1184425354004,34.6860847473145,2.66200001351535,0,254.010345458984,152.745666503906,1307,0,0,2393.698,-9999,0,0,0,NA
221569,7313:499:2,72801,39.5,39,-140,-139.5,39.25,-139.75,2393.69,2393.69,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2393.69,-9999,-9999,-9999,-9999,4854,5470,5225,91.73,16.0269584655762,1.12131297588348,33.1343307495117,34.6858520507813,2.76999990455806,0,254.086120605469,153.287567138672,1349,0,0,2393.698,-9999,0,0,0,NA
221570,7313:499:3,72082,40,39.5,-139.5,-139,39.75,-139.25,2376.54,2376.54,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2376.54,-9999,-9999,-9999,-9999,4417,5372,5018,231.09,15.6643552780151,1.12251794338226,33.0642242431641,34.68603515625,2.78400001116097,0,255.590942382813,153.041305541992,1297,0,0,2376.54,-9999,0,0,0,NA
221571,7313:499:4,72081,40,39.5,-140,-139.5,39.75,-139.75,2376.54,2376.54,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2376.54,-9999,-9999,-9999,-9999,4407,5685,5120,263.11,15.6771812438965,1.12166905403137,33.0712013244629,34.68603515625,2.82899988815188,0,255.739517211914,153.217025756836,1339,0,0,2376.54,-9999,0,0,0,NA
221572,7314:100:1,85760,30.5,30,-140.5,-140,30.25,-140.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4201,4960,4618,149.63,20.7340641021729,1.09019804000854,34.8956031799316,34.6874885559082,0.140999996801838,0,229.265167236328,156.680603027344,1819,0,0,2670.172,-9999,0,0,0,NA
221573,7314:100:2,85759,30.5,30,-141,-140.5,30.25,-140.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4474,5018,4794,97.03,20.8381595611572,1.09096598625183,34.9396476745605,34.6877784729004,0.146000005770475,0,228.880859375,156.599243164063,1857,0,0,2670.172,-9999,0,0,0,NA
221574,7314:100:3,85040,31,30.5,-140.5,-140,30.75,-140.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,3138,5051,4578,314.91,20.6189346313477,1.09466302394867,34.8155174255371,34.6873397827148,0.150000007124618,0,230.068695068359,156.002304077148,1786,0,1197.01339362258,1459.46760637742,-9999,0,0,1,NA
221575,7314:100:4,85039,31,30.5,-141,-140.5,30.75,-140.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,3485,5232,4693,257.64,20.7182445526123,1.08593499660492,34.8553466796875,34.6877136230469,0.153999993926845,0,229.767547607422,157.311889648438,1824,0,783.106877504293,1873.37412249571,-9999,0,0,1,NA
221576,7314:101:1,85758,30.5,30,-141.5,-141,30.25,-141.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4565,4969,4809,92.75,20.9293880462646,1.09116101264954,34.9558372497559,34.6879997253418,0.153000000864267,0,228.456451416016,156.598449707031,1838,0,0,2670.172,-9999,0,0,0,NA
221577,7314:101:2,85757,30.5,30,-142,-141.5,30.25,-141.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4068,5207,4852,186.86,21.0083980560303,1.10216903686523,34.9770889282227,34.6859245300293,0.15999999595806,0,228.054824829102,155.621948242188,1800,0,0,2670.172,-9999,0,0,0,NA
221578,7314:101:3,85038,31,30.5,-141.5,-141,30.75,-141.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,3484,5233,4764,313.98,20.8065509796143,1.09490299224854,34.8818016052246,34.6879997253418,0.16100000357255298,0,229.51545715332,155.935272216797,1863,0,783.730243567753,1872.75075643225,-9999,0,0,1,NA
221579,7314:101:4,85037,31,30.5,-142,-141.5,30.75,-141.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,3098,5206,4560,493.4,20.8759651184082,1.13033497333527,34.9034233093262,34.6857795715332,0.167999998666346,0,229.239547729492,151.51042175293,1834,0,1136.69158538899,1519.78941461101,-9999,0,0,2,NA
221580,7314:102:1,85756,30.5,30,-142.5,-142,30.25,-142.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4579,5122,4961,77.11,21.0822429656982,1.07985305786133,35.0183944702148,34.6879997253418,0.165999997989275,0,227.751998901367,158.377914428711,1762,0,0,2670.172,-9999,0,0,0,NA
221581,7314:102:2,85755,30.5,30,-143,-142.5,30.25,-142.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4571,5127,4948,87.89,21.1459732055664,1.07925605773926,35.0444679260254,34.6879997253418,0.171000006957911,0,227.525588989258,158.508163452148,1724,0,0,2670.172,-9999,0,0,0,NA
221582,7314:102:3,85036,31,30.5,-142.5,-142,30.75,-142.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,3429,5196,4711,358.3,20.9398765563965,1.08135795593262,34.9383430480957,34.6879997253418,0.172999993083067,0,228.951919555664,158.151885986328,1796,0,858.43273967176,1798.04826032824,-9999,0,0,0,NA
221583,7314:102:4,85035,31,30.5,-143,-142.5,30.75,-142.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,2015,5244,4593,640.08,21.0041847229004,1.18098497390747,34.9652633666992,34.6812858581543,0.17699999443720998,0,228.685653686523,144.494644165039,1757,0,1633.04886497368,1023.43213502632,-9999,0,0,2,NA
221584,7314:103:1,85754,30.5,30,-143.5,-143,30.25,-143.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4737,5194,5055,75.7,21.2239036560059,1.08415102958679,35.0628509521484,34.6879997253418,0.172000000020489,0,227.299377441406,157.90852355957,1686,0,0,2670.172,-9999,0,0,0,NA
221585,7314:103:2,85753,30.5,30,-144,-143.5,30.25,-143.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4121,5357,5015,226.72,21.3025188446045,1.07798194885254,35.0924911499023,34.6879997253418,0.169999999343418,0,227.055282592773,158.759979248047,1648,0,0,2670.172,-9999,0,0,1,NA
221586,7314:103:3,85034,31,30.5,-143.5,-143,30.75,-143.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4141,5287,4994,197.48,21.0736713409424,1.07829594612122,34.9839630126953,34.6879997253418,0.176000001374632,0,228.46174621582,158.656875610352,1720,0,0,2656.481,-9999,0,0,0,NA
221587,7314:103:4,85033,31,30.5,-144,-143.5,30.75,-143.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4541,5242,4957,185.55,21.1428375244141,1.07729804515839,34.9999618530273,34.6879997253418,0.172000000020489,0,228.260284423828,158.847320556641,1683,0,0,2656.481,-9999,0,0,0,NA
221588,7314:104:1,85752,30.5,30,-144.5,-144,30.25,-144.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4264,5339,5021,170.59,21.3868026733398,1.08361005783081,35.1144905090332,34.6879997253418,0.172000000020489,0,226.871368408203,158.312652587891,1611,0,0,2670.172,-9999,0,0,0,NA
221589,7314:104:2,85751,30.5,30,-145,-144.5,30.25,-144.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4956,5520,5150,113.91,21.470100402832,1.07620596885681,35.1271362304688,34.6879997253418,0.186999997822568,0,226.790481567383,159.142639160156,1574,0,0,2670.172,-9999,0,0,0,NA
221590,7314:104:3,85032,31,30.5,-144.5,-144,30.75,-144.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4634,5473,4995,146.62,21.217414855957,1.08552205562592,35.01708984375,34.6879997253418,0.17800000205170402,0,228.098114013672,158.195297241211,1647,0,0,2656.481,-9999,0,0,0,NA
221591,7314:104:4,85031,31,30.5,-145,-144.5,30.75,-144.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4615,5569,5084,246.59,21.3027896881104,1.10081005096436,35.0318374633789,34.6860046386719,0.190999999176711,0,227.964096069336,157.001327514648,1611,0,0,2656.481,-9999,0,0,0,NA
221592,7314:110:1,84320,31.5,31,-140.5,-140,31.25,-140.25,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,3526,5139,4678,252.79,20.4935741424561,1.11399102210999,34.745246887207,34.685001373291,0.161999996635132,0,230.950607299805,152.657989501953,1754,0,776.557168009919,1866.03083199008,-9999,0,0,0,NA
221593,7314:110:2,84319,31.5,31,-141,-140.5,31.25,-140.75,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,3785,5126,4776,193.03,20.5828018188477,1.0969330072403,34.7694435119629,34.6876335144043,0.161999996635132,0,230.611236572266,155.69108581543,1793,0,423.681148396719,2218.90685160328,-9999,0,0,0,NA
221594,7314:110:3,83600,32,31.5,-140.5,-140,31.75,-140.25,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4584,5073,4814,130.4,20.314790725708,1.11279904842377,34.643627166748,34.687198638916,0.190000006114133,0,232.118621826172,153.125823974609,1723,0,0,2628.494,-9999,0,0,0,NA
221595,7314:110:4,83599,32,31.5,-141,-140.5,31.75,-140.75,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4479,5808,4945,256.12,20.39235496521,1.09764504432678,34.6690521240234,34.6876373291016,0.192000006791204,0,231.772521972656,155.899368286133,1762,0,0,2628.494,-9999,0,0,0,NA
221596,7314:111:1,84318,31.5,31,-141.5,-141,31.25,-141.25,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4170,5156,4836,154.46,20.6636066436768,1.10912096500397,34.7910804748535,34.6879997253418,0.15999999595806,0,230.403869628906,154.070571899414,1832,0,0,2642.588,-9999,0,0,0,NA
221597,7314:111:2,84317,31.5,31,-142,-141.5,31.25,-141.75,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4584,5124,4883,98.27,20.7283172607422,1.10695505142212,34.8189315795898,34.6857795715332,0.167999998666346,0,230.267288208008,154.656799316406,1867,0,0,2642.588,-9999,0,0,0,NA
221598,7314:111:3,83598,32,31.5,-141.5,-141,31.75,-141.25,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4845,5773,5231,254.08,20.4600601196289,1.09591698646545,34.690990447998,34.6879997253418,0.195999993593432,0,231.582931518555,156.164245605469,1802,0,0,2628.494,-9999,0,0,0,NA
221599,7314:111:4,83597,32,31.5,-142,-141.5,31.75,-141.75,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4870,5934,5313,295.14,20.5255928039551,1.08523797988892,34.7268714904785,34.6879997253418,0.20199999562464704,0,231.43537902832,157.674057006836,1842,0,0,2628.494,-9999,0,0,0,NA
221600,7314:112:1,84316,31.5,31,-142.5,-142,31.25,-142.25,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4569,5326,5017,143.67,20.7936382293701,1.10573697090149,34.8480186462402,34.6860008239746,0.18099999579135295,0,230.096450805664,155.013977050781,1829,0,0,2642.588,-9999,0,0,0,NA
221601,7314:112:2,84315,31.5,31,-143,-142.5,31.25,-142.75,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4341,5425,5049,257.89,20.8542709350586,1.09143996238708,34.8794746398926,34.6879997253418,0.199999994947575,0,229.879150390625,156.920227050781,1792,0,0,2642.588,-9999,0,0,0,NA
221602,7314:112:3,83596,32,31.5,-142.5,-142,31.75,-142.25,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4364,6125,5423,335.58,20.5969390869141,1.07093799114227,34.7568893432617,34.6863708496094,0.209999998332933,0,231.219909667969,159.777908325195,1863,0,0,2628.494,-9999,0,0,0,NA
221603,7314:112:4,83595,32,31.5,-143,-142.5,31.75,-142.75,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4308,6465,5392,428.66,20.6557960510254,1.06348097324371,34.7849884033203,34.6863746643066,0.220999994780868,0,230.962905883789,161.3759765625,1827,0,0,2628.494,-9999,0,0,1,NA
221604,7314:113:1,84314,31.5,31,-143.5,-143,31.25,-143.25,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4301,5609,5103,263.77,20.9148025512695,1.07854104042053,34.8991050720215,34.6879997253418,0.203999996301718,0,229.581176757813,158.823272705078,1755,0,0,2642.588,-9999,0,0,0,NA
221605,7314:113:2,84313,31.5,31,-144,-143.5,31.25,-143.75,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4752,6121,5394,283.78,20.9746227264404,1.07178103923798,34.9111061096191,34.6869277954102,0.20300000323914,0,229.271087646484,159.789169311523,1719,0,0,2642.588,-9999,0,0,0,NA
221606,7314:113:3,83594,32,31.5,-143.5,-143,31.75,-143.25,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4476,6408,5473,383.8,20.7147407531738,1.07038402557373,34.7992057800293,34.6863250732422,0.23999999393709,0,230.654022216797,159.874267578125,1791,0,0,2628.494,-9999,0,0,0,NA
221607,7314:113:4,83593,32,31.5,-144,-143.5,31.75,-143.75,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,4862,6338,5424,271.04,20.7715396881104,1.07317900657654,34.8103866577148,34.6863746643066,0.249000004259869,0,230.361190795898,159.713226318359,1756,0,0,2628.494,-9999,0,0,0,NA
221608,7314:114:1,84312,31.5,31,-144.5,-144,31.25,-144.25,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,4990,6117,5625,200.22,21.0474948883057,1.06301701068878,34.9240798950195,34.6872215270996,0.197999994270504,0,229.083602905273,161.456481933594,1684,0,0,2642.588,-9999,0,0,0,NA
221609,7314:114:2,84311,31.5,31,-145,-144.5,31.25,-144.75,2642.58,2642.58,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2642.58,-9999,-9999,-9999,-9999,5314,6155,5650,193.04,21.1376399993896,1.06301701068878,34.9479331970215,34.6874771118164,0.199999994947575,0,228.89665222168,161.456497192383,1649,0,0,2642.588,-9999,0,0,0,NA
221610,7314:114:3,83592,32,31.5,-144.5,-144,31.75,-144.25,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,5251,5720,5402,84.84,20.848123550415,1.07087898254395,34.816535949707,34.686595916748,0.255999999353662,0,230.164215087891,160.079650878906,1722,0,0,2628.494,-9999,0,0,0,NA
221611,7314:114:4,83591,32,31.5,-145,-144.5,31.75,-144.75,2628.49,2628.49,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2628.49,-9999,-9999,-9999,-9999,5305,5626,5433,73.15,20.9335708618164,1.06853103637695,34.8325729370117,34.6869316101074,0.249000004259869,0,229.857421875,160.448150634766,1688,0,0,2628.494,-9999,0,0,0,NA
221612,7314:120:1,82880,32.5,32,-140.5,-140,32.25,-140.25,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,4735,5550,5159,156.57,20.0713958740234,1.08553695678711,34.5469017028809,34.6869812011719,0.268000003416091,0,233.423309326172,157.622253417969,1693,0,0,2614.2,-9999,0,0,0,NA
221613,7314:120:2,82879,32.5,32,-141,-140.5,32.25,-140.75,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,4954,5724,5182,150.63,20.1409339904785,1.09024202823639,34.576488494873,34.6874923706055,0.26599998818710396,0,233.108169555664,156.795227050781,1733,0,0,2614.2,-9999,0,0,0,NA
221614,7314:120:3,82160,33,32.5,-140.5,-140,32.75,-140.25,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,4898,5225,5076,62.66,19.818187713623,1.09592497348785,34.4525604248047,34.6868438720703,0.345999986166134,0,234.510070800781,155.99967956543,1664,0,0,2599.706,-9999,0,0,0,NA
221615,7314:120:4,82159,33,32.5,-141,-140.5,32.75,-140.75,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,4312,5364,5063,213.14,19.8885498046875,1.08679103851318,34.4853363037109,34.6861572265625,0.348000001395121,0,234.221054077148,157.526138305664,1705,0,0,2599.706,-9999,0,0,0,NA
221616,7314:121:1,82878,32.5,32,-141.5,-141,32.25,-141.25,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,3595,5598,5145,284.96,20.2098522186279,1.08787405490875,34.5961151123047,34.6879997253418,0.257999985478818,0,232.856750488281,157.280014038086,1773,0,528.582626060909,2085.61737393909,-9999,0,0,1,NA
221617,7314:121:2,82877,32.5,32,-142,-141.5,32.25,-141.75,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,5012,5387,5213,77.66,20.2877235412598,1.08697104454041,34.6320648193359,34.6879997253418,0.257000006968156,0,232.582061767578,157.603088378906,1814,0,0,2614.2,-9999,0,0,0,NA
221618,7314:121:3,82158,33,32.5,-141.5,-141,32.75,-141.25,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,4749,5328,5155,106.71,19.95383644104,1.08540999889374,34.5022125244141,34.6879997253418,0.33400001120753603,0,233.961532592773,157.65739440918,1745,0,0,2599.706,-9999,0,0,0,NA
221619,7314:121:4,82157,33,32.5,-142,-141.5,32.75,-141.75,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,4557,5329,5116,112.59,20.0289745330811,1.09130203723907,34.5290946960449,34.6879997253418,0.322000007145107,0,233.637069702148,157.309768676758,1784,0,0,2599.706,-9999,0,0,0,NA
221620,7314:122:1,82876,32.5,32,-142.5,-142,32.25,-142.25,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,5011,5390,5222,75.68,20.3697147369385,1.07964205741882,34.662425994873,34.6879997253418,0.258999993093312,0,232.253860473633,158.573425292969,1854,0,0,2614.2,-9999,0,0,0,NA
221621,7314:122:2,82875,32.5,32,-143,-142.5,32.25,-142.75,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,4979,5480,5249,93.76,20.4455986022949,1.0849529504776,34.6862525939941,34.6879997253418,0.268000003416091,0,231.944854736328,158.353912353516,1863,0,0,2614.2,-9999,0,0,0,NA
